run,applicationCompletionTime,applicationDeltaBeforeComputing,jobCompletionTime_J0,jobCompletionTime_J1,jobCompletionTime_J10,jobCompletionTime_J11,jobCompletionTime_J2,jobCompletionTime_J3,jobCompletionTime_J4,jobCompletionTime_J5,jobCompletionTime_J6,jobCompletionTime_J7,jobCompletionTime_J8,jobCompletionTime_J9,nTask_S0,maxTask_S0,avgTask_S0,SHmax_S0,SHavg_S0,Bmax_S0,Bavg_S0,nTask_S1,maxTask_S1,avgTask_S1,SHmax_S1,SHavg_S1,Bmax_S1,Bavg_S1,nTask_S10,maxTask_S10,avgTask_S10,SHmax_S10,SHavg_S10,Bmax_S10,Bavg_S10,nTask_S11,maxTask_S11,avgTask_S11,SHmax_S11,SHavg_S11,Bmax_S11,Bavg_S11,nTask_S12,maxTask_S12,avgTask_S12,SHmax_S12,SHavg_S12,Bmax_S12,Bavg_S12,nTask_S13,maxTask_S13,avgTask_S13,SHmax_S13,SHavg_S13,Bmax_S13,Bavg_S13,nTask_S14,maxTask_S14,avgTask_S14,SHmax_S14,SHavg_S14,Bmax_S14,Bavg_S14,nTask_S2,maxTask_S2,avgTask_S2,SHmax_S2,SHavg_S2,Bmax_S2,Bavg_S2,nTask_S3,maxTask_S3,avgTask_S3,SHmax_S3,SHavg_S3,Bmax_S3,Bavg_S3,nTask_S4,maxTask_S4,avgTask_S4,SHmax_S4,SHavg_S4,Bmax_S4,Bavg_S4,nTask_S5,maxTask_S5,avgTask_S5,SHmax_S5,SHavg_S5,Bmax_S5,Bavg_S5,nTask_S6,maxTask_S6,avgTask_S6,SHmax_S6,SHavg_S6,Bmax_S6,Bavg_S6,nTask_S7,maxTask_S7,avgTask_S7,SHmax_S7,SHavg_S7,Bmax_S7,Bavg_S7,nTask_S8,maxTask_S8,avgTask_S8,SHmax_S8,SHavg_S8,Bmax_S8,Bavg_S8,nTask_S9,maxTask_S9,avgTask_S9,SHmax_S9,SHavg_S9,Bmax_S9,Bavg_S9,users,dataSize,nContainers
application_1524838829941_0327,257056,23919,2800,95395,1876,1537,109719,1390,2741,1008,3519,896,7680,2018,1,1589,1589.0,0,0.0,0,0.0,292,10598,6455.972602739726,0,0.0,0,0.0,292,222,104.16780821917808,1101546,253528.1198630137,2242,2236.4417808219177,292,207,6.86986301369863,0,0.0,0,0.0,292,142,96.02054794520548,504556,241702.83219178082,2242,2236.5479452054797,292,196,5.578767123287672,0,0.0,0,0.0,292,176,92.62671232876713,0,0.0,0,0.0,292,9607,7524.63698630137,0,0.0,0,0.0,292,95,33.11643835616438,0,0.0,0,0.0,292,914,138.68150684931507,0,0.0,0,0.0,292,98,46.76712328767123,0,0.0,0,0.0,292,327,227.25342465753425,0,0.0,0,0.0,292,82,44.95890410958904,0,0.0,0,0.0,292,834,441.0239726027397,4870401,576877.1164383561,802,801.9828767123288,292,483,36.29109589041096,0,0.0,0,0.0,1,36,42
application_1524838829941_0443,258073,24899,2801,94551,1935,1549,109160,1209,2484,1384,4175,890,7541,2896,1,1699,1699.0,0,0.0,0,0.0,292,11105,6398.75,0,0.0,0,0.0,292,966,111.23287671232876,573179,242377.49315068492,2242,2236.4417808219177,292,365,8.195205479452055,0,0.0,0,0.0,292,191,97.8527397260274,520722,241961.58561643836,2242,2236.5479452054797,292,209,5.373287671232877,0,0.0,0,0.0,292,152,92.5,0,0.0,0,0.0,292,9672,7571.1506849315065,0,0.0,0,0.0,292,79,30.815068493150687,0,0.0,0,0.0,292,674,129.31849315068493,0,0.0,0,0.0,292,643,47.95890410958904,0,0.0,0,0.0,292,980,239.6027397260274,0,0.0,0,0.0,292,95,45.11986301369863,0,0.0,0,0.0,292,1037,440.32191780821915,4765931,553811.3287671233,802,801.9828767123288,292,473,37.33561643835616,0,0.0,0,0.0,1,36,42
application_1524838829941_1220,94087,22369,2728,29758,732,506,29678,836,788,319,868,314,1896,816,1,1755,1755.0,0,0.0,0,0.0,73,9564,6868.438356164384,0,0.0,0,0.0,73,221,118.32876712328768,295924,213774.16438356164,2242,2236.4520547945203,73,150,8.835616438356164,0,0.0,0,0.0,73,152,105.91780821917808,341044,247482.42465753425,2242,2236.6438356164385,73,142,7.657534246575342,0,0.0,0,0.0,73,164,104.15068493150685,0,0.0,0,0.0,73,8971,7360.164383561644,0,0.0,0,0.0,73,73,35.726027397260275,0,0.0,0,0.0,73,367,163.24657534246575,0,0.0,0,0.0,73,68,44.45205479452055,0,0.0,0,0.0,73,285,175.64383561643837,0,0.0,0,0.0,73,75,46.0958904109589,0,0.0,0,0.0,73,743,368.1917808219178,4440463,1175082.8219178081,425,425.0,73,239,47.43835616438356,0,0.0,0,0.0,1,9,40
application_1524838829941_1354,95791,23403,2874,29620,683,533,30651,331,918,353,872,319,1991,786,1,1627,1627.0,0,0.0,0,0.0,73,9622,6743.890410958904,0,0.0,0,0.0,73,219,122.78082191780823,345186,225041.19178082192,2242,2236.4520547945203,73,120,7.671232876712328,0,0.0,0,0.0,73,149,107.75342465753425,362047,237922.05479452055,2242,2236.6438356164385,73,77,6.835616438356165,0,0.0,0,0.0,73,165,102.6986301369863,0,0.0,0,0.0,73,9105,7560.068493150685,0,0.0,0,0.0,73,76,37.80821917808219,0,0.0,0,0.0,73,344,183.8904109589041,0,0.0,0,0.0,73,88,46.89041095890411,0,0.0,0,0.0,73,267,181.05479452054794,0,0.0,0,0.0,73,58,43.31506849315068,0,0.0,0,0.0,73,699,372.2054794520548,4505358,1177317.6575342466,425,425.0,73,242,46.726027397260275,0,0.0,0,0.0,1,9,40
application_1524838829941_1356,94995,23159,2798,29246,683,487,30104,336,1001,345,849,303,1889,748,1,1640,1640.0,0,0.0,0,0.0,73,9469,6697.342465753424,0,0.0,0,0.0,73,212,120.67123287671232,16622887,451368.87671232875,2242,2236.4520547945203,73,81,6.767123287671233,0,0.0,0,0.0,73,143,103.78082191780823,364767,233275.32876712328,2242,2236.6438356164385,73,139,7.47945205479452,0,0.0,0,0.0,73,139,99.58904109589041,0,0.0,0,0.0,73,9335,7507.082191780822,0,0.0,0,0.0,73,75,36.6986301369863,0,0.0,0,0.0,73,371,169.15068493150685,0,0.0,0,0.0,73,85,43.75342465753425,0,0.0,0,0.0,73,249,174.94520547945206,0,0.0,0,0.0,73,58,43.602739726027394,0,0.0,0,0.0,73,682,365.93150684931504,4679371,1170378.5753424657,425,425.0,73,233,46.32876712328767,0,0.0,0,0.0,1,9,40
application_1524838829941_1352,95414,23438,2710,30072,690,522,29925,334,1112,295,869,297,1926,738,1,1720,1720.0,0,0.0,0,0.0,73,9821,6932.068493150685,0,0.0,0,0.0,73,212,119.87671232876713,362857,226643.53424657535,2242,2236.4520547945203,73,84,7.082191780821918,0,0.0,0,0.0,73,143,103.68493150684931,355532,230543.75342465754,2242,2236.6438356164385,73,125,7.1506849315068495,0,0.0,0,0.0,73,150,102.75342465753425,0,0.0,0,0.0,73,8900,7326.986301369863,0,0.0,0,0.0,73,92,37.013698630136986,0,0.0,0,0.0,73,355,173.84931506849315,0,0.0,0,0.0,73,70,43.465753424657535,0,0.0,0,0.0,73,259,182.013698630137,0,0.0,0,0.0,73,63,43.945205479452056,0,0.0,0,0.0,73,696,366.75342465753425,20680723,1410580.1506849315,425,425.0,73,240,46.9041095890411,0,0.0,0,0.0,1,9,40
application_1524838829941_1218,95385,22975,2780,30011,715,524,30106,553,859,320,833,335,1976,836,1,1727,1727.0,0,0.0,0,0.0,73,10688,6899.8493150684935,0,0.0,0,0.0,73,240,129.3835616438356,383540,229900.75342465754,2242,2236.4520547945203,73,153,8.863013698630137,0,0.0,0,0.0,73,148,106.93150684931507,439341,241404.80821917808,2242,2236.6438356164385,73,127,7.958904109589041,0,0.0,0,0.0,73,153,107.20547945205479,0,0.0,0,0.0,73,9077,7328.45205479452,0,0.0,0,0.0,73,87,37.45205479452055,0,0.0,0,0.0,73,345,169.93150684931507,0,0.0,0,0.0,73,72,43.80821917808219,0,0.0,0,0.0,73,257,171.78082191780823,0,0.0,0,0.0,73,60,44.04109589041096,0,0.0,0,0.0,73,706,377.1232876712329,4468933,1210376.1643835616,425,425.0,73,252,49.52054794520548,0,0.0,0,0.0,1,9,40
application_1524838829941_1222,95180,23830,2757,29363,744,483,30170,336,799,295,814,291,1955,865,1,1734,1734.0,0,0.0,0,0.0,73,9451,6710.3835616438355,0,0.0,0,0.0,73,222,123.72602739726027,368257,223540.94520547945,2242,2236.4520547945203,73,128,7.561643835616438,0,0.0,0,0.0,73,153,107.79452054794521,434897,237417.95890410958,2242,2236.6438356164385,73,136,8.315068493150685,0,0.0,0,0.0,73,151,99.28767123287672,0,0.0,0,0.0,73,9558,7476.986301369863,0,0.0,0,0.0,73,69,35.602739726027394,0,0.0,0,0.0,73,287,161.82191780821918,0,0.0,0,0.0,73,68,42.61643835616438,0,0.0,0,0.0,73,234,173.26027397260273,0,0.0,0,0.0,73,57,43.76712328767123,0,0.0,0,0.0,73,730,375.0821917808219,5249987,1206310.5616438356,425,425.0,73,240,46.726027397260275,0,0.0,0,0.0,1,9,40
application_1524838829941_1210,101229,23755,2751,31835,745,565,33600,324,925,310,896,319,1946,861,1,1713,1713.0,0,0.0,0,0.0,73,9856,6582.520547945205,0,0.0,0,0.0,73,227,117.41095890410959,341506,238767.83561643836,2242,2236.4520547945203,73,143,7.4520547945205475,0,0.0,0,0.0,73,150,104.13698630136986,502894,244520.15068493152,2242,2236.6438356164385,73,122,7.465753424657534,0,0.0,0,0.0,73,140,98.89041095890411,0,0.0,0,0.0,73,10209,7416.493150684932,0,0.0,0,0.0,73,71,33.54794520547945,0,0.0,0,0.0,73,346,164.17808219178082,0,0.0,0,0.0,73,70,41.602739726027394,0,0.0,0,0.0,73,257,170.76712328767124,0,0.0,0,0.0,73,60,42.726027397260275,0,0.0,0,0.0,73,663,348.8767123287671,4457764,1072322.1369863013,425,425.0,73,230,42.12328767123287,0,0.0,0,0.0,1,9,36
application_1524838829941_1342,99208,23334,2818,29998,746,514,33071,891,821,576,912,291,2036,795,1,1718,1718.0,0,0.0,0,0.0,73,9260,6547.315068493151,0,0.0,0,0.0,73,216,116.27397260273973,327849,221132.2191780822,2242,2236.4520547945203,73,121,6.794520547945205,0,0.0,0,0.0,73,167,108.63013698630137,346773,245758.2191780822,2242,2236.6438356164385,73,119,6.767123287671233,0,0.0,0,0.0,73,138,97.35616438356165,0,0.0,0,0.0,73,8916,7230.123287671233,0,0.0,0,0.0,73,73,35.50684931506849,0,0.0,0,0.0,73,341,155.78082191780823,0,0.0,0,0.0,73,107,48.12328767123287,0,0.0,0,0.0,73,247,171.16438356164383,0,0.0,0,0.0,73,53,42.95890410958904,0,0.0,0,0.0,73,639,350.93150684931504,4859350,1068945.0,425,425.0,73,219,41.52054794520548,0,0.0,0,0.0,1,9,36
application_1524838829941_1344,101510,22702,2779,32383,709,513,34302,353,857,336,948,300,2039,775,1,1719,1719.0,0,0.0,0,0.0,73,9558,6574.972602739726,0,0.0,0,0.0,73,212,117.36986301369863,417567,215875.2876712329,2242,2236.4520547945203,73,75,6.438356164383562,0,0.0,0,0.0,73,145,105.05479452054794,336574,224077.8219178082,2242,2236.6438356164385,73,126,7.164383561643835,0,0.0,0,0.0,73,144,98.36986301369863,0,0.0,0,0.0,73,9231,7274.520547945205,0,0.0,0,0.0,73,75,34.35616438356164,0,0.0,0,0.0,73,384,165.12328767123287,0,0.0,0,0.0,73,57,40.93150684931507,0,0.0,0,0.0,73,269,174.16438356164383,0,0.0,0,0.0,73,57,43.45205479452055,0,0.0,0,0.0,73,777,357.1506849315069,4428102,1035228.7671232877,425,425.0,73,241,43.83561643835616,0,0.0,0,0.0,1,9,36
application_1524838829941_1208,100626,23137,2799,31467,779,549,33491,330,917,313,923,292,1962,816,1,1622,1622.0,0,0.0,0,0.0,73,9309,6560.068493150685,0,0.0,0,0.0,73,228,118.54794520547945,370020,224135.15068493152,2242,2236.4520547945203,73,121,7.1506849315068495,0,0.0,0,0.0,73,148,104.3972602739726,444416,236566.15068493152,2242,2236.6438356164385,73,141,8.082191780821917,0,0.0,0,0.0,73,152,97.06849315068493,0,0.0,0,0.0,73,10101,7348.890410958904,0,0.0,0,0.0,73,67,35.06849315068493,0,0.0,0,0.0,73,361,159.1095890410959,0,0.0,0,0.0,73,71,42.78082191780822,0,0.0,0,0.0,73,288,172.6986301369863,0,0.0,0,0.0,73,54,42.465753424657535,0,0.0,0,0.0,73,767,359.3835616438356,5650353,1093061.4794520547,425,425.0,73,216,41.205479452054796,0,0.0,0,0.0,1,9,36
application_1524838829941_1206,102581,22630,2760,32031,848,525,35348,800,839,328,903,312,2066,783,1,1573,1573.0,0,0.0,0,0.0,73,9556,6555.520547945205,0,0.0,0,0.0,73,203,115.57534246575342,343455,223620.83561643836,2242,2236.4520547945203,73,127,7.013698630136986,0,0.0,0,0.0,73,161,104.32876712328768,827382,256399.32876712328,2242,2236.6438356164385,73,72,5.917808219178082,0,0.0,0,0.0,73,153,97.54794520547945,0,0.0,0,0.0,73,9570,7380.328767123287,0,0.0,0,0.0,73,71,35.273972602739725,0,0.0,0,0.0,73,320,156.82191780821918,0,0.0,0,0.0,73,83,43.50684931506849,0,0.0,0,0.0,73,249,173.78082191780823,0,0.0,0,0.0,73,70,43.50684931506849,0,0.0,0,0.0,73,664,352.82191780821915,4378977,1050869.3698630137,425,425.0,73,277,45.273972602739725,0,0.0,0,0.0,1,9,36
application_1524838829941_1340,102804,23158,2754,32526,740,615,34470,407,889,326,1029,314,2179,841,1,1739,1739.0,0,0.0,0,0.0,73,10039,6686.808219178082,0,0.0,0,0.0,73,210,118.97260273972603,427632,222358.45205479453,2242,2236.4520547945203,73,81,7.013698630136986,0,0.0,0,0.0,73,150,106.79452054794521,324862,227112.42465753425,2242,2236.6438356164385,73,121,6.383561643835616,0,0.0,0,0.0,73,151,101.78082191780823,0,0.0,0,0.0,73,9072,7167.191780821918,0,0.0,0,0.0,73,72,34.16438356164384,0,0.0,0,0.0,73,362,165.95890410958904,0,0.0,0,0.0,73,70,44.465753424657535,0,0.0,0,0.0,73,326,190.57534246575344,0,0.0,0,0.0,73,57,45.93150684931507,0,0.0,0,0.0,73,853,376.7945205479452,4535342,1137319.6301369863,425,425.0,73,240,44.71232876712329,0,0.0,0,0.0,1,9,36
application_1524838829941_0995,421478,18031,2916,170507,3101,2730,194128,1139,3336,1348,5478,1426,11715,3122,1,1778,1778.0,0,0.0,0,0.0,146,8192,5687.054794520548,0,0.0,0,0.0,146,143,88.14383561643835,256590,199130.42465753425,2243,2236.3561643835615,146,68,2.780821917808219,0,0.0,0,0.0,146,136,87.44520547945206,336319,204892.6301369863,2242,2236.5890410958905,146,53,2.212328767123288,0,0.0,0,0.0,146,120,84.71917808219177,0,0.0,0,0.0,146,7945,6574.321917808219,0,0.0,0,0.0,146,60,24.315068493150687,0,0.0,0,0.0,146,231,99.5,0,0.0,0,0.0,146,50,35.4041095890411,0,0.0,0,0.0,146,206,176.58904109589042,0,0.0,0,0.0,146,79,39.178082191780824,0,0.0,0,0.0,146,672,354.6164383561644,3375543,380426.3493150685,662,661.972602739726,146,148,13.602739726027398,0,0.0,0,0.0,1,18,10
application_1524838829941_0861,425521,18896,2804,171200,3102,2762,195493,1115,4293,1323,5529,1378,11925,3204,1,1731,1731.0,0,0.0,0,0.0,146,8262,5683.86301369863,0,0.0,0,0.0,146,148,89.06849315068493,307004,193701.97260273973,2243,2236.3561643835615,146,68,2.7739726027397262,0,0.0,0,0.0,146,204,87.82876712328768,227597,182806.8219178082,2242,2236.5890410958905,146,58,2.0753424657534247,0,0.0,0,0.0,146,125,85.6986301369863,0,0.0,0,0.0,146,7907,6549.801369863014,0,0.0,0,0.0,146,64,24.41780821917808,0,0.0,0,0.0,146,1035,115.56164383561644,0,0.0,0,0.0,146,71,35.62328767123287,0,0.0,0,0.0,146,294,178.13013698630138,0,0.0,0,0.0,146,54,38.794520547945204,0,0.0,0,0.0,146,698,355.7328767123288,3347884,363040.5,662,661.972602739726,146,149,14.013698630136986,0,0.0,0,0.0,1,18,10
application_1524838829941_0859,426168,19646,2724,171240,3051,3075,194628,1139,3495,1386,5550,2459,11839,3240,1,1723,1723.0,0,0.0,0,0.0,146,8281,5703.58904109589,0,0.0,0,0.0,146,195,89.47260273972603,252823,197793.63698630137,2243,2236.3561643835615,146,66,2.6986301369863015,0,0.0,0,0.0,146,100,86.71917808219177,295070,198008.2808219178,2242,2236.5890410958905,146,56,2.232876712328767,0,0.0,0,0.0,146,147,85.95205479452055,0,0.0,0,0.0,146,8096,6515.486301369863,0,0.0,0,0.0,146,58,24.301369863013697,0,0.0,0,0.0,146,407,101.91095890410959,0,0.0,0,0.0,146,65,36.56849315068493,0,0.0,0,0.0,146,211,178.62328767123287,0,0.0,0,0.0,146,78,38.47260273972603,0,0.0,0,0.0,146,730,355.83561643835617,3346421,371349.9931506849,662,661.972602739726,146,147,13.691780821917808,0,0.0,0,0.0,1,18,10
application_1524838829941_0857,423442,19107,2797,169348,3028,2744,195190,1251,4106,1313,5460,1429,12028,3113,1,1608,1608.0,0,0.0,0,0.0,146,8649,5677.541095890411,0,0.0,0,0.0,146,141,87.48630136986301,286687,199261.8904109589,2243,2236.3561643835615,146,67,2.9794520547945207,0,0.0,0,0.0,146,116,86.1986301369863,299661,198003.6780821918,2242,2236.5890410958905,146,52,2.1095890410958904,0,0.0,0,0.0,146,111,84.1986301369863,0,0.0,0,0.0,146,7958,6520.013698630137,0,0.0,0,0.0,146,58,24.02054794520548,0,0.0,0,0.0,146,1080,106.03424657534246,0,0.0,0,0.0,146,50,35.273972602739725,0,0.0,0,0.0,146,208,177.0068493150685,0,0.0,0,0.0,146,47,37.99315068493151,0,0.0,0,0.0,146,719,356.0753424657534,3367151,372191.37671232875,662,661.972602739726,146,135,13.520547945205479,0,0.0,0,0.0,1,18,10
application_1524838829941_0991,422721,18897,2708,169470,3141,2725,195533,1151,3308,1378,5494,1424,11900,3142,1,1678,1678.0,0,0.0,0,0.0,146,8239,5688.917808219178,0,0.0,0,0.0,146,148,88.97945205479452,246830,193947.22602739726,2243,2236.3561643835615,146,64,2.8493150684931505,0,0.0,0,0.0,146,180,87.67808219178082,348492,196956.60273972602,2242,2236.5890410958905,146,58,2.1506849315068495,0,0.0,0,0.0,146,103,84.5068493150685,0,0.0,0,0.0,146,8063,6616.801369863014,0,0.0,0,0.0,146,54,24.602739726027398,0,0.0,0,0.0,146,221,100.39041095890411,0,0.0,0,0.0,146,55,36.65068493150685,0,0.0,0,0.0,146,205,178.013698630137,0,0.0,0,0.0,146,57,39.636986301369866,0,0.0,0,0.0,146,674,355.486301369863,3324215,367553.27397260274,662,661.972602739726,146,144,13.726027397260275,0,0.0,0,0.0,1,18,10
application_1524838829941_0993,423228,18695,2762,170588,3197,3320,193795,1190,3415,1442,5675,1478,11788,3303,1,1587,1587.0,0,0.0,0,0.0,146,8505,5741.808219178082,0,0.0,0,0.0,146,147,91.65753424657534,293567,204696.88356164383,2243,2236.3561643835615,146,78,2.9726027397260273,0,0.0,0,0.0,146,109,89.3972602739726,269921,192805.35616438356,2242,2236.5890410958905,146,62,2.404109589041096,0,0.0,0,0.0,146,658,90.68493150684931,0,0.0,0,0.0,146,8014,6547.034246575343,0,0.0,0,0.0,146,56,24.931506849315067,0,0.0,0,0.0,146,226,101.32191780821918,0,0.0,0,0.0,146,55,36.85616438356164,0,0.0,0,0.0,146,220,179.15753424657535,0,0.0,0,0.0,146,77,40.02054794520548,0,0.0,0,0.0,146,728,357.86301369863014,3350059,371615.6780821918,662,661.972602739726,146,146,14.773972602739725,0,0.0,0,0.0,1,18,10
application_1524838829941_0716,2545272,19396,3305,318004,194638,125234,421948,196324,261596,199950,204227,195879,211705,190261,1,1927,1927.0,0,0.0,0,0.0,219,8799,5740.287671232877,0,0.0,0,0.0,219,13393,3391.415525114155,267369,188860.00456621006,2242,2236.3561643835615,219,106,2.4748858447488584,0,0.0,0,0.0,219,13221,3417.178082191781,272015,180866.17351598173,2242,2236.511415525114,219,95,2.2831050228310503,0,0.0,0,0.0,219,6850,2257.470319634703,0,0.0,0,0.0,219,13674,7593.6940639269405,0,0.0,0,0.0,219,13610,3391.5068493150684,0,0.0,0,0.0,219,19665,4578.904109589041,0,0.0,0,0.0,219,13443,3531.3059360730595,0,0.0,0,0.0,219,13321,3602.123287671233,0,0.0,0,0.0,219,13129,3429.6438356164385,0,0.0,0,0.0,219,13645,3700.292237442922,3304994,315550.96803652967,708,707.4657534246576,219,437,17.255707762557076,0,0.0,0,0.0,1,27,8
application_1524838829941_0582,2553169,19242,4671,311528,199488,127182,423117,194081,265531,201339,204926,197059,212207,190122,1,1921,1921.0,0,0.0,0,0.0,219,8234,5627.904109589041,0,0.0,0,0.0,219,13286,3407.497716894977,315224,200437.63470319635,2242,2236.442922374429,219,110,2.4566210045662102,0,0.0,0,0.0,219,13448,3443.150684931507,294435,198007.12328767125,2242,2236.502283105023,219,103,2.2648401826484017,0,0.0,0,0.0,219,6898,2264.785388127854,0,0.0,0,0.0,219,14197,7622.5388127853885,0,0.0,0,0.0,219,13379,3392.0913242009133,0,0.0,0,0.0,219,19952,4600.721461187215,0,0.0,0,0.0,219,13223,3535.497716894977,0,0.0,0,0.0,219,13760,3612.1689497716893,0,0.0,0,0.0,219,13477,3440.9680365296804,0,0.0,0,0.0,219,13667,3716.611872146119,3329420,318913.8630136986,708,707.4657534246576,219,189,11.945205479452055,0,0.0,0,0.0,1,27,8
application_1524838829941_0720,2542787,18758,2702,314094,192044,126337,415612,190460,259220,199197,213216,196271,213742,198127,1,1587,1587.0,0,0.0,0,0.0,219,8177,5668.351598173516,0,0.0,0,0.0,219,13224,3415.7397260273974,399642,190141.9908675799,2242,2236.415525114155,219,113,2.5433789954337898,0,0.0,0,0.0,219,13127,3393.593607305936,291303,185635.00456621006,2242,2236.611872146119,219,109,2.3059360730593608,0,0.0,0,0.0,219,7411,2259.72602739726,0,0.0,0,0.0,219,13202,7493.584474885844,0,0.0,0,0.0,219,12895,3311.2328767123286,0,0.0,0,0.0,219,19153,4493.37899543379,0,0.0,0,0.0,219,13262,3493.3607305936075,0,0.0,0,0.0,219,13788,3711.5068493150684,0,0.0,0,0.0,219,13297,3433.036529680365,0,0.0,0,0.0,219,13377,3700.365296803653,3174711,316086.7351598173,708,707.4657534246576,219,169,11.397260273972602,0,0.0,0,0.0,1,27,8
application_1524838829941_0586,2553802,19079,2659,314453,199378,127785,425013,194003,262072,199312,204634,196284,214042,192507,1,1576,1576.0,0,0.0,0,0.0,219,8552,5683.799086757991,0,0.0,0,0.0,219,13267,3412.1461187214613,304384,190922.98630136985,2242,2236.3561643835615,219,103,2.3881278538812785,0,0.0,0,0.0,219,13310,3443.4474885844747,274283,188926.30593607307,2242,2236.5753424657532,219,109,2.2009132420091326,0,0.0,0,0.0,219,7035,2273.785388127854,0,0.0,0,0.0,219,13319,7644.821917808219,0,0.0,0,0.0,219,13332,3392.8584474885843,0,0.0,0,0.0,219,19753,4586.712328767123,0,0.0,0,0.0,219,13206,3528.470319634703,0,0.0,0,0.0,219,13751,3611.0045662100456,0,0.0,0,0.0,219,13104,3439.9680365296804,0,0.0,0,0.0,219,13774,3707.5251141552512,3324992,322108.9589041096,708,707.4657534246576,219,167,11.45662100456621,0,0.0,0,0.0,1,27,8
application_1524838829941_0584,2551327,18419,2651,315263,196370,128701,417552,191923,255953,195340,219460,198531,210750,197781,1,1657,1657.0,0,0.0,0,0.0,219,8199,5686.602739726028,0,0.0,0,0.0,219,13075,3436.707762557078,296437,194121.37442922374,2243,2236.4520547945203,219,119,2.529680365296804,0,0.0,0,0.0,219,13401,3438.200913242009,1325941,196067.63926940638,2242,2236.529680365297,219,106,2.132420091324201,0,0.0,0,0.0,219,6893,2254.488584474886,0,0.0,0,0.0,219,13311,7488.100456621005,0,0.0,0,0.0,219,12969,3330.7625570776254,0,0.0,0,0.0,219,19586,4495.292237442923,0,0.0,0,0.0,219,13051,3398.4018264840183,0,0.0,0,0.0,219,13209,3699.867579908676,0,0.0,0,0.0,219,13389,3480.72602739726,0,0.0,0,0.0,219,13410,3688.5068493150684,3300724,320790.2511415525,708,707.4657534246576,219,166,11.940639269406393,0,0.0,0,0.0,1,27,8
application_1524838829941_0718,2534991,19357,2812,314401,199174,126267,418322,192355,255862,196025,202923,198619,213130,192804,1,1560,1560.0,0,0.0,0,0.0,219,8189,5672.0502283105025,0,0.0,0,0.0,219,13466,3409.689497716895,251243,190810.69406392693,2242,2236.3698630136987,219,117,2.4474885844748857,0,0.0,0,0.0,219,13355,3445.0913242009133,274751,188143.95890410958,2242,2236.6164383561645,219,102,2.2420091324200913,0,0.0,0,0.0,219,6757,2266.9360730593608,0,0.0,0,0.0,219,13315,7502.643835616438,0,0.0,0,0.0,219,12780,3334.8173515981734,0,0.0,0,0.0,219,19115,4485.840182648401,0,0.0,0,0.0,219,13236,3456.310502283105,0,0.0,0,0.0,219,13564,3596.538812785388,0,0.0,0,0.0,219,13037,3484.671232876712,0,0.0,0,0.0,219,13321,3694.8356164383563,3312654,318894.09589041094,708,707.4657534246576,219,172,11.534246575342467,0,0.0,0,0.0,1,27,8
application_1524838829941_0596,767634,18850,2710,212966,21658,10414,256092,26098,45088,26732,52550,37596,36068,18148,1,1692,1692.0,0,0.0,0,0.0,219,8326,5726.86301369863,0,0.0,0,0.0,219,12839,311.675799086758,259425,198089.94520547945,2242,2236.461187214612,219,98,2.557077625570776,0,0.0,0,0.0,219,12620,317.87214611872145,313179,199302.66666666666,2242,2236.5707762557076,219,96,2.4292237442922375,0,0.0,0,0.0,219,6554,171.53881278538813,0,0.0,0,0.0,219,13626,6852.54794520548,0,0.0,0,0.0,219,13031,379.1917808219178,0,0.0,0,0.0,219,19375,581.0593607305937,0,0.0,0,0.0,219,12844,568.5525114155251,0,0.0,0,0.0,219,12946,1039.3013698630136,0,0.0,0,0.0,219,12596,631.4703196347032,0,0.0,0,0.0,219,13307,598.6529680365297,3352768,353439.65296803653,708,707.4657534246576,219,195,12.780821917808218,0,0.0,0,0.0,1,27,12
application_1524838829941_0594,754313,18456,2727,212788,26852,10383,254576,20042,34857,41130,42166,26095,35445,26175,1,1579,1579.0,0,0.0,0,0.0,219,8318,5720.045662100457,0,0.0,0,0.0,219,12763,331.09589041095893,276038,196912.25570776255,2242,2236.4657534246576,219,108,2.6027397260273974,0,0.0,0,0.0,219,12653,326.5251141552511,286449,201971.55251141553,2242,2236.5981735159817,219,98,2.182648401826484,0,0.0,0,0.0,219,6365,227.58904109589042,0,0.0,0,0.0,219,12977,6763.753424657534,0,0.0,0,0.0,219,12932,321.57077625570776,0,0.0,0,0.0,219,19608,555.6118721461187,0,0.0,0,0.0,219,12799,726.8767123287671,0,0.0,0,0.0,219,13035,1039.8082191780823,0,0.0,0,0.0,219,12626,630.5707762557078,0,0.0,0,0.0,219,13063,595.7442922374429,3370357,345862.5114155251,708,707.4657534246576,219,194,13.28310502283105,0,0.0,0,0.0,1,27,12
